time,coin,funding,open_interest,prev_day_px,day_ntl_vlm,premium,oracle_px,mark_px,mid_px,impact_bid_px,impact_ask_px
2023-06-01 22:00:00+00:00,BTC,-2.405e-05,1.76321,27055.0,7577874.17073,-0.00031795,26891.0,26879.1,26881.0,26868.5,26896.4
2023-06-01 23:00:00+00:00,BTC,-2.921e-05,1.76321,27173.0,7604907.82594,-0.00033853,26881.0,26869.8,26870.0,26858.4,26885.4
2023-06-02 00:00:00+00:00,BTC,-0.00018288,1.76309,27241.0,7753013.4531,-0.00036916,26818.0,26804.8,26807.5,26798.6,26817.6
2023-06-02 01:00:00+00:00,BTC,8.755e-05,1.85296,27058.0,9583349.48751001,-0.00010641,26784.0,26776.5,26781.5,26770.6,26791.7
2023-06-02 02:00:00+00:00,BTC,4.949e-05,1.85296,27069.0,9723009.83703,-0.00014361,26809.0,26799.2,26805.0,26793.7,26816.6
2023-06-02 03:00:00+00:00,BTC,3.09e-05,1.71928,26720.0,8564970.92474001,-0.0003023,26960.0,26949.5,26949.0,26938.4,26965.3
2023-06-02 04:00:00+00:00,BTC,2.327e-05,1.71401,26773.0,7604370.87661,-0.00027961,27002.0,26992.5,26993.0,26983.4,27005.5
2023-06-02 05:00:00+00:00,BTC,1.301e-05,1.71401,26788.0,7977113.5159,-0.00050425,27070.0,27055.5,27053.5,27040.5,27072.2
2023-06-02 06:00:00+00:00,BTC,-1.797e-05,1.71401,26844.0,8225731.09947,-0.00030199,27153.0,27137.8,27142.5,27131.2,27158.4
2023-06-02 07:00:00+00:00,BTC,-1.79e-05,1.71401,26773.0,8341219.06491,-0.00020871,27071.0,27062.0,27062.0,27050.4,27080.3
2023-06-02 08:00:00+00:00,BTC,-1.608e-05,1.71401,26807.0,8334757.97701,-0.00031608,27050.0,27041.3,27040.5,27030.3,27052.6
2023-06-02 09:00:00+00:00,BTC,7.406e-05,1.71401,26907.0,8297708.1784,-0.00029079,27167.0,27157.9,27160.5,27147.5,27170.7
2023-06-02 10:00:00+00:00,BTC,6.773e-05,1.71401,26915.0,8300362.45429,-0.00013479,27080.0,27071.8,27073.0,27063.4,27089.3
2023-06-02 11:00:00+00:00,BTC,4.804e-05,1.71401,26875.0,8301622.92447,-0.00031738,27097.0,27087.0,27089.5,27075.5,27101.3
2023-06-02 12:00:00+00:00,BTC,2.794e-05,1.71401,26865.0,8529424.99082,-0.00029855,27131.0,27120.5,27120.5,27108.4,27137.4
2023-06-02 13:00:00+00:00,BTC,2.17e-05,1.71401,26932.0,10230043.6471,-0.00033766,27098.0,27089.1,27085.5,27076.3,27101.4
2023-06-02 14:00:00+00:00,BTC,1.59e-05,2.31401,26899.0,11450964.28266,-0.00029544,26909.0,26897.9,26899.0,26888.0,26914.1
2023-06-02 15:00:00+00:00,BTC,1.152e-05,1.71401,26893.0,11469080.03582,-0.00033933,26965.0,26954.5,26953.5,26942.4,26969.3
2023-06-02 16:00:00+00:00,BTC,-5.614e-05,1.71401,26867.0,11522826.28511,-0.00035614,27096.0,27084.5,27084.0,27074.3,27098.4
2023-06-02 17:00:00+00:00,BTC,-5.937e-05,1.71401,27093.0,10140167.0915,-0.00040655,27057.0,27045.8,27047.0,27034.4,27057.6
2023-06-02 18:00:00+00:00,BTC,-6.213e-05,1.71401,26952.0,9501172.56584,-0.00030119,27059.0,27047.7,27047.0,27037.4,27064.3
2023-06-02 19:00:00+00:00,BTC,-6.691e-05,1.77756,26952.0,9729023.69325,-0.00032361,27193.0,27181.7,27184.5,27172.2,27196.2
2023-06-02 20:00:00+00:00,BTC,-5.756e-05,2.07043,26851.0,8959138.86066,-5.324e-05,27233.0,27221.9,27230.0,27219.6,27243.5
2023-06-02 21:00:00+00:00,BTC,-4.53e-05,2.17043,26852.0,9022777.64493,-0.00031096,27174.0,27164.2,27161.0,27153.2,27177.9
2023-06-02 22:00:00+00:00,BTC,-4.094e-05,1.90043,26877.0,8888695.33432,-0.00048515,27208.0,27192.8,27190.5,27183.2,27206.4
2023-06-02 23:00:00+00:00,BTC,-5.605e-05,1.96502,26879.0,8875411.91619,-0.00026226,27263.0,27250.9,27252.0,27242.3,27269.4
2023-06-03 00:00:00+00:00,BTC,8.4e-07,1.96502,26802.0,8674200.64291,-0.00029916,27243.0,27232.5,27229.5,27220.5,27249.2
2023-06-03 01:00:00+00:00,BTC,4.425e-05,1.96502,26789.0,6840332.03673,-0.00021535,27165.0,27157.3,27158.5,27147.3,27171.0
2023-06-03 02:00:00+00:00,BTC,2.607e-05,1.96502,26814.0,6898734.25306,-0.00019167,27130.0,27119.4,27121.5,27111.3,27138.3
2023-06-03 03:00:00+00:00,BTC,2.605e-05,1.97401,26942.0,6574084.0645,-0.00041067,27151.0,27140.5,27138.5,27126.3,27153.4
2023-06-03 04:00:00+00:00,BTC,5.14e-06,2.12517,26992.0,6517767.51283001,-0.00025789,27143.0,27133.2,27134.5,27122.4,27149.6
2023-06-03 05:00:00+00:00,BTC,1.1e-05,2.23204,27066.0,6163621.04059,-0.000243,27160.0,27146.1,27152.0,27139.3,27167.5
2023-06-03 06:00:00+00:00,BTC,-7.04e-06,2.23204,27066.0,6164592.28219,-0.00025592,27157.0,27145.6,27148.0,27136.6,27163.5
2023-06-03 07:00:00+00:00,BTC,-9.43e-06,2.23204,27085.0,5773351.43469,-0.00036237,27182.0,27171.8,27171.0,27150.9,27193.4
2023-06-03 08:00:00+00:00,BTC,-6.8e-05,2.23204,27099.0,5695081.75481,-0.000368,27174.0,27163.6,27164.0,27152.3,27175.7
2023-06-03 09:00:00+00:00,BTC,-1.496e-05,2.23204,27099.0,5695081.75481,-0.00030022,27147.0,27138.1,27136.0,27127.1,27150.6
2023-06-03 10:00:00+00:00,BTC,-1.173e-05,2.23204,27099.0,5695081.75481,-0.00024123,27153.0,27145.1,27146.0,27134.2,27158.7
2023-06-03 11:00:00+00:00,BTC,-2.755e-05,2.23204,27063.0,5626435.08386,-0.00040715,27140.0,27128.6,27128.0,27115.3,27142.6
2023-06-03 12:00:00+00:00,BTC,-4.847e-05,2.23204,27110.0,5381003.35205,-0.000387,27132.0,27119.8,27121.5,27107.4,27135.6
2023-06-03 13:00:00+00:00,BTC,-6.025e-05,2.23204,27110.0,5381003.35205,-0.00040676,27166.0,27154.0,27153.0,27139.5,27170.4
2023-06-03 14:00:00+00:00,BTC,-6.952e-05,2.23204,27110.0,5381003.35205,-0.00051345,27169.0,27155.7,27157.0,27141.4,27168.7
2023-06-03 15:00:00+00:00,BTC,-7.269e-05,2.23204,26950.0,1725821.1042,-0.00039564,27171.0,27158.1,27159.5,27146.9,27173.6
2023-06-03 16:00:00+00:00,BTC,8.82e-06,2.23204,27091.0,1825904.77495,-0.00029118,27303.0,27295.1,27294.0,27281.4,27308.7
2023-06-03 17:00:00+00:00,BTC,-5.407e-05,2.03729,27074.0,1758011.12599,-0.00036882,27249.0,27237.7,27238.0,27223.5,27254.4
2023-06-03 18:00:00+00:00,BTC,-6.694e-05,2.03729,27044.0,1886049.84093,-0.00035345,27161.0,27148.7,27150.0,27136.4,27166.4
2023-06-03 19:00:00+00:00,BTC,-7.507e-05,2.03729,27196.0,1527979.52543,-0.00018787,27147.0,27136.4,27141.0,27128.2,27155.6
2023-06-03 20:00:00+00:00,BTC,-6.217e-05,2.03729,27232.0,1413707.78869,-0.00031554,27096.0,27084.6,27087.0,27073.3,27101.6
2023-06-03 21:00:00+00:00,BTC,-4.659e-05,2.03722,27196.0,1279793.04923,-0.0002254,27063.0,27055.1,27055.5,27043.3,27070.5
2023-06-03 22:00:00+00:00,BTC,-6.221e-05,2.23722,27182.0,1410309.78336,-0.00063136,27005.0,26989.4,26987.5,26975.3,27000.6
2023-06-03 23:00:00+00:00,BTC,-7.206e-05,2.23722,27254.0,1405721.74479,-0.00041186,27072.0,27058.9,27058.5,27050.2,27071.5
2023-06-04 00:00:00+00:00,BTC,-6.388e-05,2.23722,27223.0,1416376.68508,-0.00036388,27069.0,27056.1,27057.5,27045.3,27073.0
2023-06-04 01:00:00+00:00,BTC,-3.296e-05,2.23722,27159.0,1387094.35972,-0.00022956,27008.0,26998.0,27000.0,26988.5,27015.1
2023-06-04 02:00:00+00:00,BTC,-1.173e-05,2.23197,27132.0,1227892.10415,-0.00028289,27042.0,27032.0,27031.5,27020.3,27048.4
2023-06-04 03:00:00+00:00,BTC,4.18e-06,2.03197,27137.0,1311816.2065,-0.00044295,27091.0,27083.5,27080.5,27066.3,27091.7
2023-06-04 04:00:00+00:00,BTC,-1.47e-06,1.96417,27138.0,1316152.17879,-0.0004268,27062.0,27051.9,27049.0,27036.3,27064.6
2023-06-04 05:00:00+00:00,BTC,-1.501e-05,1.80063,27146.0,1295622.20896,-0.00031971,27056.0,27045.7,27045.5,27036.1,27058.6
2023-06-04 06:00:00+00:00,BTC,-1.704e-05,1.76495,27150.0,1298163.80822,-0.00026257,27040.0,27031.4,27032.0,27020.2,27045.6
2023-06-04 07:00:00+00:00,BTC,-2.369e-05,1.77529,27174.0,1331140.46453,-0.00035202,27129.0,27117.6,27119.0,27107.2,27131.7
2023-06-04 08:00:00+00:00,BTC,0.0001,1.77529,27171.0,1434756.132,-0.00018232,27150.0,27141.9,27144.0,27132.5,27157.6
2023-06-04 09:00:00+00:00,BTC,4.024e-05,1.77529,27171.0,1437922.4923,-0.00020258,27150.0,27142.8,27144.5,27131.3,27157.7
2023-06-04 10:00:00+00:00,BTC,1.179e-05,1.77529,27171.0,1444363.82576,-0.0003858,27216.0,27204.4,27206.0,27193.3,27217.7
2023-06-04 11:00:00+00:00,BTC,-1.21e-06,1.77529,27127.0,1448729.59431,-0.00028471,27221.0,27210.4,27209.0,27200.1,27226.4
2023-06-04 12:00:00+00:00,BTC,-8.99e-06,1.77529,27127.0,1453724.86523,-0.0002923,27198.0,27189.3,27189.0,27176.4,27203.7
2023-06-04 13:00:00+00:00,BTC,6.9e-07,1.77529,27126.0,1462588.55888,-0.00035281,27210.0,27197.6,27199.0,27185.4,27215.4
2023-06-04 14:00:00+00:00,BTC,-6.02e-06,1.77529,27126.0,1559310.86462,-0.00039273,27245.0,27232.6,27231.5,27221.0,27247.6
2023-06-04 15:00:00+00:00,BTC,-6.96e-06,1.77529,27157.0,1583796.83793,-0.00029191,27234.0,27224.1,27223.0,27213.2,27238.9
2023-06-04 16:00:00+00:00,BTC,2.224e-05,1.812,27260.0,1511885.52005,-0.00042675,27182.0,27172.7,27169.5,27160.3,27180.5
2023-06-04 17:00:00+00:00,BTC,4.945e-05,1.812,27255.0,1310622.23231,-0.00034964,27171.0,27162.4,27162.0,27147.4,27175.6
2023-06-04 18:00:00+00:00,BTC,3.512e-05,1.812,27147.0,1189250.68567,-0.0003698,27177.0,27167.4,27167.0,27154.3,27179.6
2023-06-04 19:00:00+00:00,BTC,2.298e-05,1.812,27143.0,1197012.39693,-0.00022248,27194.0,27184.7,27186.5,27174.3,27201.6
2023-06-04 20:00:00+00:00,BTC,2.587e-05,1.812,27090.0,818311.46412,-0.00025539,27213.0,27205.0,27207.5,27192.4,27219.7
2023-06-04 21:00:00+00:00,BTC,2.545e-05,1.812,27067.0,835241.21519,-0.00044225,27247.0,27235.7,27234.0,27222.3,27247.6
2023-06-04 22:00:00+00:00,BTC,1.379e-05,1.78974,26944.0,697578.89764,-0.00029601,27195.0,27187.6,27188.0,27174.3,27199.6
2023-06-04 23:00:00+00:00,BTC,2.886e-05,1.75502,27063.0,1774198.90461,-0.00022766,27234.0,27226.1,27224.0,27214.2,27241.4
2023-06-05 00:00:00+00:00,BTC,-0.00014804,1.75913,27057.0,2349004.90932,-0.00044804,27118.0,27106.7,27103.0,27090.3,27121.4
2023-06-05 01:00:00+00:00,BTC,3.55e-05,1.75911,26996.0,2658719.64935,-0.00015911,27025.0,27015.4,27016.0,27008.0,27033.4
2023-06-05 02:00:00+00:00,BTC,2.92e-05,1.75911,27038.0,2733830.87575,-0.00035862,27048.0,27038.1,27038.5,27026.8,27049.8
2023-06-05 03:00:00+00:00,BTC,1.489e-05,1.75911,27080.0,3094360.98766,-0.00025993,26930.0,26920.7,26922.0,26912.3,26933.7
2023-06-05 04:00:00+00:00,BTC,-5.34e-06,2.05848,27065.0,3771034.30527,-0.00037437,26845.0,26834.1,26835.5,26823.2,26846.7
2023-06-05 05:00:00+00:00,BTC,-1.57e-05,2.19673,27050.0,3859340.56902,-0.00028317,26839.0,26829.8,26830.5,26817.3,26845.5
2023-06-05 06:00:00+00:00,BTC,-6.73e-06,2.40111,27025.0,3995126.82197,-0.00024611,26817.0,26806.2,26809.0,26796.8,26824.0
2023-06-05 07:00:00+00:00,BTC,-3.62e-06,2.5367,27106.0,4043825.93541,-0.00037917,26769.0,26760.0,26757.0,26745.3,26772.4
2023-06-05 08:00:00+00:00,BTC,-0.00020125,2.5367,27128.0,3993904.726,-0.00050125,26833.0,26817.8,26819.0,26806.5,26832.6
2023-06-05 09:00:00+00:00,BTC,-0.00010548,2.5367,27136.0,3959012.59842,-0.00034142,26800.0,26787.3,26788.5,26775.4,26806.3
2023-06-05 10:00:00+00:00,BTC,-6.164e-05,2.5367,27219.0,4085624.55707,-0.00037719,26777.0,26766.9,26765.5,26754.2,26779.6
2023-06-05 11:00:00+00:00,BTC,-5.307e-05,2.5367,27212.0,4120591.30002,-0.00041921,26717.0,26706.0,26702.0,26693.2,26718.4
2023-06-05 12:00:00+00:00,BTC,-4.38e-05,2.5367,27218.0,4282105.43922,-0.00033988,26774.0,26764.5,26763.0,26749.4,26780.4
2023-06-05 13:00:00+00:00,BTC,-3.452e-05,2.64688,27204.0,4414937.11435,-0.00020794,26691.0,26682.9,26685.5,26671.4,26699.5
2023-06-05 14:00:00+00:00,BTC,-2.623e-05,2.69688,27288.0,4455920.91257,-0.00037411,26730.0,26719.8,26717.0,26704.5,26735.5
2023-06-05 15:00:00+00:00,BTC,-3.802e-05,2.69688,27228.0,4524626.43369,-0.0004328,26802.0,26787.6,26789.0,26778.1,26802.7
2023-06-05 16:00:00+00:00,BTC,-0.00079527,2.28085,27192.0,8414339.87871,-0.00128166,26021.0,26012.2,25990.0,25979.5,25995.8
2023-06-05 17:00:00+00:00,BTC,-0.0003139,2.04106,27167.0,13693176.69716001,-0.00037979,25804.0,25789.5,25796.5,25783.6,25804.8
2023-06-05 18:00:00+00:00,BTC,-0.00025512,2.93119,27173.0,14628624.52754001,-0.0003009,25756.0,25742.3,25744.0,25735.1,25761.4
2023-06-05 19:00:00+00:00,BTC,-0.00022771,3.02897,27182.0,15379337.21441001,-0.0002269,25562.0,25548.9,25552.5,25545.1,25567.3
2023-06-05 20:00:00+00:00,BTC,-0.00020884,3.10371,27203.0,16465248.36078002,-0.00037458,25629.0,25614.1,25617.0,25606.2,25632.6
2023-06-05 21:00:00+00:00,BTC,-0.00019734,3.06523,27264.0,16569440.73914002,-0.00023994,25631.0,25618.9,25622.5,25606.6,25643.1
2023-06-05 22:00:00+00:00,BTC,-0.00017839,3.05919,27184.0,16702865.12628002,-0.00043261,25658.0,25645.7,25647.0,25627.5,25666.3
2023-06-05 23:00:00+00:00,BTC,-0.00017672,3.00919,27237.0,15711642.12788001,-0.00047062,25711.0,25696.9,25697.0,25683.4,25714.4
2023-06-06 00:00:00+00:00,BTC,-0.00011589,2.98919,27122.0,15216102.08303001,-0.00041589,25728.0,25717.3,25713.5,25699.4,25735.2
2023-06-06 01:00:00+00:00,BTC,-9.8e-07,3.01878,27020.0,14996178.05535001,-0.0002063,25691.0,25682.5,25683.5,25667.2,25704.2
2023-06-06 02:00:00+00:00,BTC,2.778e-05,3.16636,27010.0,14929530.11827001,-0.00025546,25640.0,25632.0,25633.0,25617.4,25649.5
2023-06-06 03:00:00+00:00,BTC,3.644e-05,4.41048,26905.0,14627283.98035002,-0.00019794,25765.0,25754.4,25755.5,25746.2,25773.6
2023-06-06 04:00:00+00:00,BTC,5.961e-05,4.22477,26823.0,13975790.05792001,0.00025261,25731.0,25726.1,25725.5,25713.1,25761.9
2023-06-06 05:00:00+00:00,BTC,0.0001,4.02654,26831.0,13936194.57438001,0.00017056,25798.0,25790.5,25788.5,25779.1,25825.7
2023-06-06 06:00:00+00:00,BTC,0.0001,3.88617,26800.0,14001807.41861001,0.00013194,25769.0,25761.0,25762.5,25752.1,25792.7
2023-06-06 07:00:00+00:00,BTC,0.0001,3.88617,26787.0,14060033.87438001,5.821e-05,25769.0,25758.7,25758.5,25749.0,25792.0
2023-06-06 08:00:00+00:00,BTC,0.0001,3.88617,26817.0,14241471.74340001,0.00012441,25722.0,25711.2,25710.5,25701.1,25749.3
2023-06-06 09:00:00+00:00,BTC,0.0001,3.86221,26793.0,14368899.25069001,-5.83e-06,25708.0,25698.6,25697.0,25684.2,25731.5
2023-06-06 10:00:00+00:00,BTC,0.0001,3.86221,26768.0,14420380.81554001,0.00031067,25751.0,25743.8,25746.5,25735.1,25782.9
2023-06-06 11:00:00+00:00,BTC,0.0001,3.27221,26717.0,14558675.32707001,4.467e-05,25744.0,25735.7,25734.5,25724.1,25766.2
2023-06-06 12:00:00+00:00,BTC,0.0001,2.98417,26771.0,14958125.94158,0.00034065,25686.0,25680.2,25683.0,25671.5,25718.0
2023-06-06 13:00:00+00:00,BTC,0.0001,2.88659,26687.0,17055018.06402,0.00039557,25533.0,25531.6,25533.5,25518.2,25568.0
2023-06-06 14:00:00+00:00,BTC,0.0001,2.90611,26717.0,19105281.52785001,0.00061006,25735.0,25732.7,25734.0,25717.2,25784.2
2023-06-06 15:00:00+00:00,BTC,0.0001,3.01248,26802.0,22089701.42961,0.00028268,26001.0,0.0,25997.0,25984.1,26032.6
2023-06-06 16:00:00+00:00,BTC,0.0001,3.00858,26097.0,20226271.01315998,0.00030691,26066.0,26060.4,26061.0,26046.2,26101.8
2023-06-06 17:00:00+00:00,BTC,0.00011943,2.9579,25771.0,17045655.37680002,0.00036405,26370.0,26370.5,26375.0,26354.9,26404.3
2023-06-06 18:00:00+00:00,BTC,0.00017424,1.12493,25751.0,20555398.43216002,0.00026248,26669.0,26667.1,26669.0,26654.7,26697.3
2023-06-06 19:00:00+00:00,BTC,0.0001,1.1462,25552.0,20969139.25798001,0.00013671,26699.0,26693.4,26692.5,26681.4,26723.9
2023-06-06 20:00:00+00:00,BTC,0.0001,1.1462,25601.0,22496385.26498001,0.00044122,27084.0,27084.9,27084.0,27067.6,27124.3
2023-06-06 21:00:00+00:00,BTC,0.0001,1.18619,25620.0,24702687.01184002,7.052e-05,26941.0,26938.8,26939.0,26926.9,26958.9
2023-06-06 22:00:00+00:00,BTC,0.0001,1.15839,25659.0,24657799.55797001,0.00010903,27057.0,27053.4,27056.0,27037.3,27082.6
2023-06-06 23:00:00+00:00,BTC,0.0001,1.39263,25690.0,24698524.78131001,-0.00016019,27156.0,27151.7,27145.0,27132.2,27171.1
2023-06-07 00:00:00+00:00,BTC,9.253e-05,1.44121,25740.0,25289727.10062001,-0.00020747,27233.0,27223.2,27220.5,27211.1,27243.6
2023-06-07 01:00:00+00:00,BTC,0.0001,1.55291,25684.0,25701851.87531,-0.00026847,27191.0,27186.8,27176.0,27166.5,27200.9
2023-06-07 02:00:00+00:00,BTC,0.0001,1.39298,25620.0,26001658.85354,0.0002289,27086.0,27085.9,27086.5,27074.2,27110.2
2023-06-07 03:00:00+00:00,BTC,0.0001,1.39298,25755.0,26055049.27983,-4.454e-05,26944.0,26939.9,26939.0,26926.3,26959.3
2023-06-07 04:00:00+00:00,BTC,0.0001,1.49465,25704.0,26301368.06233001,7.061e-05,26909.0,26903.4,26903.0,26892.0,26929.8
2023-06-07 05:00:00+00:00,BTC,0.0001,1.15874,25784.0,26331965.01054001,-0.00028589,26933.0,26923.8,26922.0,26908.2,26942.4
2023-06-07 06:00:00+00:00,BTC,0.0001,1.15874,25759.0,26147428.60484001,-0.00017464,26913.0,26906.3,26905.0,26891.2,26925.4
2023-06-07 07:00:00+00:00,BTC,0.0001,1.15874,25765.0,26148467.64592002,-7.268e-05,26831.0,26824.6,26824.0,26810.2,26847.9
2023-06-07 08:00:00+00:00,BTC,-7.499e-05,1.42477,25715.0,26035656.12344002,-0.00030596,26801.0,26794.3,26789.5,26778.5,26807.1
2023-06-07 09:00:00+00:00,BTC,0.0001,1.50023,25702.0,25957603.18795003,-8.39e-05,26817.0,26810.1,26810.5,26800.2,26829.3
2023-06-07 10:00:00+00:00,BTC,0.0001,1.53726,25738.0,26693109.40470003,-0.0001604,26496.0,26490.1,26483.0,26465.2,26518.3
2023-06-07 11:00:00+00:00,BTC,0.0001,2.02963,25748.0,27387914.11234004,-6.392e-05,26596.0,26589.2,26588.0,26578.2,26610.4
2023-06-07 12:00:00+00:00,BTC,0.0001,1.81971,25662.0,27729651.98189004,4.648e-05,26893.0,26887.6,26893.0,26874.6,26913.9
2023-06-07 13:00:00+00:00,BTC,0.0001,2.01815,25522.0,25764625.48515002,-2.425e-05,26802.0,26795.1,26797.5,26782.4,26820.3
2023-06-07 14:00:00+00:00,BTC,0.0001,2.73879,25743.0,25176009.60464001,9.695e-05,26817.0,26810.9,26811.0,26797.2,26842.0
2023-06-07 15:00:00+00:00,BTC,0.0001,2.93879,26026.0,27615359.83893003,0.00011155,26445.0,26439.5,26436.5,26427.0,26468.9
2023-06-07 16:00:00+00:00,BTC,0.0001,2.13879,26050.0,32431967.57697,-6.452e-05,26347.0,26340.9,26337.5,26323.2,26367.4
2023-06-07 17:00:00+00:00,BTC,0.0001,3.12042,26378.0,33577248.21797999,7.975e-05,26332.0,26325.6,26323.0,26313.1,26355.1
2023-06-07 18:00:00+00:00,BTC,0.0001,3.12042,26679.0,31168043.06402999,5.093e-05,26507.0,26500.8,26500.0,26487.2,26529.5
2023-06-07 19:00:00+00:00,BTC,0.0001,3.12042,26700.0,31205366.83007999,0.00011522,26470.0,26464.5,26465.5,26453.5,26492.6
2023-06-07 20:00:00+00:00,BTC,0.0001,3.52042,27095.0,29448556.99954998,0.00019447,26482.0,26477.1,26477.5,26464.1,26510.2
2023-06-07 22:00:00+00:00,BTC,0.0001,3.81242,27045.0,30272301.88349997,0.00027153,26148.0,26170.8,26145.5,26134.2,26176.0
2023-06-07 23:00:00+00:00,BTC,0.0001,3.81242,27148.0,32218394.39944997,7.041e-05,26276.0,26269.1,26267.0,26258.1,26297.6
2023-06-08 00:00:00+00:00,BTC,0.0001,3.81242,27234.0,32292810.98393997,0.00017654,26340.0,26333.4,26332.5,26321.7,26367.6
2023-06-08 01:00:00+00:00,BTC,1.25e-05,3.81215,27187.0,32436434.46199997,0.00014399,26390.0,26384.9,26384.0,26372.1,26415.5
2023-06-08 02:00:00+00:00,BTC,1.25e-05,3.56215,27075.0,32569587.59667999,2.269e-05,26445.0,26437.8,26439.0,26428.1,26463.1
2023-06-08 03:00:00+00:00,BTC,1.25e-05,3.33043,26944.0,33082255.04588998,7.011e-05,26387.0,26380.3,26379.0,26367.2,26410.5
2023-06-08 04:00:00+00:00,BTC,1.25e-05,3.13794,26894.0,34507121.24546998,0.00011198,26344.0,26338.2,26338.0,26329.1,26364.8
2023-06-08 05:00:00+00:00,BTC,1.25e-05,3.13794,26927.0,34620560.60452999,0.00019886,26401.0,26397.5,26397.0,26388.1,26424.4
2023-06-08 06:00:00+00:00,BTC,1.25e-05,3.13794,26903.0,35168884.24427999,0.00014975,26378.0,26370.6,26369.5,26359.1,26404.8
2023-06-08 07:00:00+00:00,BTC,1.25e-05,3.13794,26854.0,36212475.39270999,0.00013622,26428.0,26421.4,26420.0,26409.0,26454.2
2023-06-08 08:00:00+00:00,BTC,1.25e-05,3.13794,26828.0,36422113.07747997,0.0001021,26445.0,26437.1,26436.0,26427.0,26468.4
2023-06-08 09:00:00+00:00,BTC,1.25e-05,3.13794,26800.0,36850384.69135996,-0.00016828,26444.0,26435.1,26431.0,26421.1,26458.0
2023-06-08 10:00:00+00:00,BTC,1.25e-05,3.13794,26454.0,36399805.25715995,9.285e-05,26387.0,26380.7,26381.5,26366.2,26412.7
2023-06-08 11:00:00+00:00,BTC,1.25e-05,3.13794,26585.0,36026283.98687994,8.495e-05,26487.0,26480.1,26480.0,26468.1,26510.4
2023-06-08 12:00:00+00:00,BTC,1.25e-05,3.13794,26848.0,35420013.21677996,0.00011161,26432.0,26424.5,26426.5,26416.1,26453.8
