time,coin,funding,open_interest,prev_day_px,day_ntl_vlm,premium,oracle_px,mark_px,mid_px,impact_bid_px,impact_ask_px
2024-04-30 19:00:00+00:00,SOL,1.25e-05,275657.94,134.58,236883367.8665,8.051e-05,124.21,124.2,124.225,124.22,124.2353
2024-04-30 20:00:00+00:00,SOL,2.899e-05,294414.54,135.04,249012760.25319996,0.00073195,122.96,122.98,123.055,123.05,123.0799
2024-04-30 21:00:00+00:00,SOL,1.25e-05,294467.58,135.04,273217394.3921,0.00016009,124.93,124.96,124.955,124.95,124.96
2024-04-30 22:00:00+00:00,SOL,1.25e-05,294552.28,134.96,326017146.6629999,0.00023868,125.69,125.74,125.725,125.72,125.73
2024-04-30 23:00:00+00:00,SOL,1.601e-05,292403.2,137.76,366607454.2196999,0.00062809,127.37,127.45,127.455,127.45,127.46
2024-05-01 00:00:00+00:00,SOL,1.25e-05,269462.16,137.93,377685518.0663999,7.889e-05,126.76,126.79,126.785,126.77,126.79
2024-05-01 01:00:00+00:00,SOL,1.25e-05,266520.76,139.32,379056562.08069986,0.0,125.15,125.14,125.16,125.14,125.18
2024-05-01 02:00:00+00:00,SOL,1.25e-05,265513.88,136.65,378846583.2578999,-0.00031504,126.97,126.93,126.91,126.8808,126.93
2024-05-01 03:00:00+00:00,SOL,1.25e-05,272886.4,137.33,382858293.1439,-0.00036202,125.13,125.09,125.075,125.07,125.0847
2024-05-01 04:00:00+00:00,SOL,1.25e-05,274526.18,136.58,388614782.1794999,0.00023768,126.22,126.24,126.255,126.25,126.26
2024-05-01 05:00:00+00:00,SOL,1.25e-05,287780.0,135.76,394658207.56539994,0.0,125.97,125.95,125.96,125.95,125.9799
2024-05-01 06:00:00+00:00,SOL,1.25e-05,297020.62,135.44,394017438.8303999,0.00023965,125.18,125.21,125.215,125.21,125.22
2024-05-01 07:00:00+00:00,SOL,1.25e-05,298745.78,135.93,381072220.0427999,0.00028799,122.92,122.94,122.995,122.9554,123.0116
2024-05-01 08:00:00+00:00,SOL,1.25e-05,290324.02,135.05,396520362.45159984,-0.0002563,120.56,120.5,120.51,120.5,120.5291
2024-05-01 09:00:00+00:00,SOL,-9.67e-06,291165.5,130.81,398247902.1889999,-0.00057737,121.24,121.16,121.165,121.16,121.17
2024-05-01 10:00:00+00:00,SOL,4.3e-07,294072.08,130.03,397705650.3618999,-0.00049657,120.83,120.77,120.765,120.76,120.77
2024-05-01 11:00:00+00:00,SOL,-1.023e-05,290415.64,130.0,397231044.5822999,-0.00058181,121.69,121.61,121.605,121.6,121.6192
2024-05-01 12:00:00+00:00,SOL,1.25e-05,295059.56,128.63,391115175.39709985,-0.00024384,123.03,122.97,122.99,122.98,123.0
2024-05-01 13:00:00+00:00,SOL,1.25e-05,297262.34,128.9,385409729.1008999,0.00036439,123.77,123.73,123.825,123.8151,123.8441
2024-05-01 14:00:00+00:00,SOL,1.25e-05,296300.56,127.62,382822265.8636999,0.0,123.47,123.42,123.455,123.43,123.48
2024-05-01 15:00:00+00:00,SOL,1.25e-05,297660.88,128.78,373865732.48999983,0.0,123.53,123.54,123.545,123.53,123.56
2024-05-01 16:00:00+00:00,SOL,1.25e-05,287962.0,127.72,360381890.1398999,-8.104e-05,123.4,123.38,123.385,123.3733,123.39
2024-05-01 17:00:00+00:00,SOL,1.25e-05,294711.34,125.56,340607257.67119986,0.00048181,124.53,124.58,124.595,124.59,124.6
2024-05-01 18:00:00+00:00,SOL,-4.583e-05,294247.04,124.65,331589057.0761999,-0.00086662,126.93,126.91,126.815,126.81,126.82
2024-05-01 19:00:00+00:00,SOL,1.25e-05,310871.16,124.23,344194357.0533999,0.00029862,133.95,133.95,133.995,133.99,134.0075
2024-05-01 20:00:00+00:00,SOL,1.25e-05,310186.34,123.05,340224878.76160014,0.00053962,129.72,129.8,129.795,129.79,129.8
2024-05-01 21:00:00+00:00,SOL,3.234e-05,327711.14,124.99,327153360.02830017,0.00075873,131.8,131.9,131.905,131.9,131.91
2024-05-01 22:00:00+00:00,SOL,2.399e-05,307766.32,125.72,281718939.94310004,0.0006919,133.4,133.49,133.505,133.4923,133.51
2024-05-01 23:00:00+00:00,SOL,4.058e-05,310226.92,127.52,242312845.0269,0.00082465,133.39,133.51,133.505,133.5,133.5197
2024-05-02 00:00:00+00:00,SOL,5.819e-05,307095.26,126.79,230435939.3414,0.00096554,134.64,134.76,134.775,134.77,134.78
2024-05-02 01:00:00+00:00,SOL,3.257e-05,303842.98,125.14,231797415.30469996,0.00076057,131.48,131.56,131.585,131.58,131.59
2024-05-02 02:00:00+00:00,SOL,1.25e-05,299857.34,126.9,232525080.3831999,0.00031455,129.71,129.79,129.77,129.7508,129.78
2024-05-02 03:00:00+00:00,SOL,1.468e-05,299645.3,125.07,227549938.85099992,0.00061743,129.57,129.63,129.655,129.65,129.6654
2024-05-02 04:00:00+00:00,SOL,1.25e-05,302715.4,126.28,221135127.7577999,0.00054278,130.07,130.15,130.155,130.1406,130.16
2024-05-02 05:00:00+00:00,SOL,2.43e-05,300113.08,125.97,214585847.3197999,0.00069439,129.61,129.71,129.705,129.7,129.7172
2024-05-02 06:00:00+00:00,SOL,2.431e-05,298758.86,125.22,212455294.4752999,0.00069444,129.6,129.69,129.695,129.69,129.7
2024-05-02 07:00:00+00:00,SOL,2.421e-05,300551.1,122.96,201841054.50449985,0.00069364,129.75,129.85,129.845,129.84,129.85
2024-05-02 08:00:00+00:00,SOL,7.07e-05,293641.16,120.5,184465264.03759983,0.00106561,131.38,131.52,131.525,131.52,131.53
2024-05-02 09:00:00+00:00,SOL,4.998e-05,300989.48,121.16,173704979.35909986,0.00089982,133.36,133.48,133.49,133.48,133.5
2024-05-02 10:00:00+00:00,SOL,4.965e-05,300379.52,120.77,165077993.08049992,0.0008972,133.75,133.87,133.875,133.87,133.8977
2024-05-02 11:00:00+00:00,SOL,3.992e-05,296038.6,121.61,164846912.42509994,0.00081933,134.5,134.64,134.625,134.6102,134.63
2024-05-02 12:00:00+00:00,SOL,4.566e-05,299689.66,122.99,172259374.76979995,0.0008653,138.68,138.81,138.805,138.8,138.81
2024-05-02 13:00:00+00:00,SOL,1.25e-05,284042.7,123.83,173109964.55279994,0.00058407,136.97,137.05,137.055,137.05,137.06
2024-05-02 14:00:00+00:00,SOL,2.033e-05,280323.06,123.49,169205214.25469998,0.00066264,135.82,135.9,135.915,135.91,135.92
2024-05-02 15:00:00+00:00,SOL,1.93e-05,293449.98,123.56,171559226.6016,0.00065437,138.76,138.85,138.865,138.8508,138.87
2024-05-02 16:00:00+00:00,SOL,1.25e-05,286076.34,123.38,171296503.02260002,0.00057525,139.07,139.13,139.155,139.15,139.16
2024-05-02 17:00:00+00:00,SOL,1.25e-05,279839.2,124.55,168141647.19060004,0.00043551,137.77,137.82,137.84,137.83,137.85
2024-05-02 18:00:00+00:00,SOL,1.839e-05,285593.76,126.81,160981085.047,0.00064711,139.08,139.17,139.175,139.17,139.1833
2024-05-02 19:00:00+00:00,SOL,3.939e-05,291249.72,134.01,137264618.98249996,0.00081508,137.9,138.04,138.025,138.0124,138.03
2024-05-02 20:00:00+00:00,SOL,2.803e-05,287761.48,129.98,118986121.297,0.00072427,138.07,138.18,138.18,138.17,138.19
2024-05-02 21:00:00+00:00,SOL,2.904e-05,285108.82,131.89,109581911.3339,0.00073233,136.55,136.65,136.655,136.65,136.66
2024-05-02 22:00:00+00:00,SOL,1.25e-05,286635.92,133.52,103182144.15670002,0.00057741,138.55,138.63,138.635,138.63,138.646
2024-05-02 23:00:00+00:00,SOL,1.858e-05,274296.52,133.5,100569680.88109998,0.00064865,138.75,138.85,138.845,138.84,138.85
2024-05-03 00:00:00+00:00,SOL,3.745e-05,273859.98,134.76,97884333.40549998,0.00079959,137.57,137.68,137.69,137.68,137.7
2024-05-03 01:00:00+00:00,SOL,1.25e-05,274907.06,131.55,92143804.26119998,0.00036279,137.82,137.9,137.875,137.87,137.8828
2024-05-03 02:00:00+00:00,SOL,1.25e-05,271075.34,129.77,90100140.3375,0.00028666,139.54,139.58,139.585,139.58,139.59
2024-05-03 03:00:00+00:00,SOL,1.25e-05,262895.06,129.67,90733421.371,0.0,139.74,139.75,139.745,139.734,139.75
2024-05-03 04:00:00+00:00,SOL,9.31e-06,244189.66,130.11,95076703.0832,-0.00042553,141.0,140.93,140.935,140.93,140.94
2024-05-03 05:00:00+00:00,SOL,2e-08,238601.1,129.73,94274687.7964,-0.00049982,140.05,139.97,139.975,139.97,139.98
2024-05-03 06:00:00+00:00,SOL,-1.83e-05,236218.9,129.67,93394559.26200004,-0.00064637,139.24,139.15,139.145,139.14,139.15
2024-05-03 07:00:00+00:00,SOL,-9.7e-06,235377.32,129.84,94052429.96170004,-0.00057758,138.51,138.43,138.425,138.4124,138.43
2024-05-03 08:00:00+00:00,SOL,7.85e-06,234399.96,131.52,90666747.57350004,-0.00043722,137.23,137.16,137.165,137.16,137.17
2024-05-03 09:00:00+00:00,SOL,1.25e-05,238039.72,133.5,88953975.58810005,-0.00010334,137.41,137.34,137.375,137.37,137.3958
2024-05-03 10:00:00+00:00,SOL,1.25e-05,242887.14,133.88,89068377.10960005,-0.00021643,138.61,138.58,138.575,138.5618,138.58
2024-05-03 11:00:00+00:00,SOL,1.25e-05,239702.14,134.63,87814183.31090005,0.0,137.29,137.27,137.285,137.2757,137.29
2024-05-03 12:00:00+00:00,SOL,1.25e-05,239377.26,138.83,80698367.36100003,0.0,136.87,136.83,136.855,136.84,136.87
2024-05-03 13:00:00+00:00,SOL,8.88e-06,246207.54,137.06,80101125.25460002,-0.00042899,141.96,141.88,141.885,141.88,141.8991
2024-05-03 14:00:00+00:00,SOL,-3.366e-05,253636.5,135.92,86509035.96850002,-0.00076928,142.99,142.9,142.875,142.87,142.88
2024-05-03 15:00:00+00:00,SOL,3.4e-07,255318.64,138.84,85041500.0472,-0.00049726,142.58,142.49,142.495,142.49,142.5091
2024-05-03 16:00:00+00:00,SOL,1.191e-05,252405.66,139.15,83027370.33210002,-0.00040473,142.07,141.98,142.005,141.99,142.0125
2024-05-03 17:00:00+00:00,SOL,9.74e-06,253737.44,137.9,81537932.95570001,-0.00042205,141.69,141.63,141.625,141.62,141.6302
2024-05-03 18:00:00+00:00,SOL,-3.419e-05,253649.14,139.17,78420685.69700001,-0.00077356,142.2,142.11,142.085,142.0708,142.09
2024-05-03 19:00:00+00:00,SOL,-8.12e-06,251042.4,137.99,76754650.8664,-0.00056497,141.6,141.52,141.515,141.5017,141.52
2024-05-03 20:00:00+00:00,SOL,-5.13e-05,254364.22,138.19,76297437.0937,-0.00091036,142.8,142.71,142.66,142.65,142.67
2024-05-03 21:00:00+00:00,SOL,7.56e-06,245683.56,136.58,81263256.29839998,-0.0004395,143.8,143.73,143.725,143.72,143.7368
2024-05-03 22:00:00+00:00,SOL,-8.591e-05,242548.6,138.63,81750644.9495,-0.00118732,143.18,143.06,143.005,143.0,143.01
2024-05-03 23:00:00+00:00,SOL,-8.57e-05,247652.52,138.78,79969987.80349998,-0.00118558,143.39,143.23,143.215,143.2023,143.22
2024-05-04 00:00:00+00:00,SOL,-1.579e-05,246738.38,137.69,83453402.99229999,-0.0006263,143.7,143.62,143.605,143.6,143.61
2024-05-04 01:00:00+00:00,SOL,1.049e-05,246597.98,137.87,84585488.53429998,-0.00041609,144.2,144.13,144.135,144.13,144.14
2024-05-04 02:00:00+00:00,SOL,1.25e-05,248555.82,139.59,83252319.60790001,-0.00027873,143.51,143.46,143.46,143.45,143.47
2024-05-04 03:00:00+00:00,SOL,1.25e-05,243912.42,139.77,81794306.708,0.0,143.62,143.62,143.625,143.62,143.63
2024-05-04 04:00:00+00:00,SOL,1.25e-05,239352.16,140.91,77225986.07379998,1.664e-05,144.22,144.23,144.24,144.2224,144.25
2024-05-04 05:00:00+00:00,SOL,1.25e-05,238717.84,139.99,80045993.42469998,0.00027503,145.44,145.49,145.49,145.48,145.5
2024-05-04 06:00:00+00:00,SOL,2.365e-05,238687.18,139.14,92147392.2094,0.00068918,145.1,145.13,145.205,145.2,145.21
2024-05-04 07:00:00+00:00,SOL,1.25e-05,226724.38,138.43,93805263.9547,0.0,144.07,144.06,144.065,144.06,144.07
2024-05-04 08:00:00+00:00,SOL,1.25e-05,226294.2,137.16,92628778.08309998,0.0,143.96,143.96,143.965,143.96,143.97
2024-05-04 09:00:00+00:00,SOL,1.25e-05,228397.56,137.38,92600502.5837,0.0,144.95,144.95,144.945,144.94,144.95
2024-05-04 10:00:00+00:00,SOL,1.25e-05,228025.2,138.58,91660715.2855,0.00012694,144.95,144.97,144.985,144.9684,144.99
2024-05-04 11:00:00+00:00,SOL,-2.988e-05,239185.4,137.26,93582751.1248,-0.00073905,148.84,148.75,148.725,148.7056,148.73
2024-05-04 12:00:00+00:00,SOL,1.25e-05,226292.84,136.82,100100040.31050004,0.00054608,146.5,146.55,146.595,146.58,146.61
2024-05-04 13:00:00+00:00,SOL,1.25e-05,227455.26,141.89,93924421.22620004,0.00040538,148.01,148.06,148.075,148.07,148.08
2024-05-04 14:00:00+00:00,SOL,1.25e-05,226014.54,142.92,88210181.63460004,0.00040847,146.89,146.94,146.955,146.95,146.96
2024-05-04 15:00:00+00:00,SOL,1.25e-05,225915.06,142.52,83938775.64740002,0.00034092,146.66,146.72,146.715,146.71,146.72
2024-05-04 16:00:00+00:00,SOL,1.25e-05,225255.8,142.04,81291623.5101,0.00034204,146.18,146.24,146.24,146.23,146.25
2024-05-04 17:00:00+00:00,SOL,1.25e-05,222641.54,141.63,79569207.03850001,0.00020435,146.81,146.84,146.845,146.84,146.85
2024-05-04 18:00:00+00:00,SOL,1.25e-05,217495.46,142.09,79724512.88270003,-0.00013664,146.37,146.35,146.345,146.34,146.35
2024-05-04 19:00:00+00:00,SOL,1.25e-05,215226.34,141.47,78795611.32260004,0.0,146.8,146.79,146.79,146.78,146.8
2024-05-04 20:00:00+00:00,SOL,1.25e-05,216553.98,142.62,76586394.1429,-0.00013567,147.42,147.4,147.395,147.39,147.4
2024-05-04 21:00:00+00:00,SOL,1.25e-05,217029.94,143.73,69889042.42829998,-6.795e-05,147.17,147.15,147.155,147.15,147.16
2024-05-04 22:00:00+00:00,SOL,1.25e-05,226981.0,143.07,69114414.23979999,-0.00020472,146.54,146.5,146.505,146.5,146.51
2024-05-04 23:00:00+00:00,SOL,1.25e-05,226490.46,143.21,66588722.20549998,-0.00034247,146.0,145.95,145.945,145.9308,145.95
2024-05-05 00:00:00+00:00,SOL,1.25e-05,225378.88,143.62,62875157.49789999,-6.847e-05,146.06,146.04,146.045,146.04,146.05
2024-05-05 01:00:00+00:00,SOL,1.25e-05,218789.82,144.13,64669843.43229999,0.0,145.18,145.18,145.185,145.18,145.19
2024-05-05 02:00:00+00:00,SOL,1.061e-05,216465.44,143.41,66306705.43809999,-0.00041508,144.55,144.49,144.485,144.4733,144.49
2024-05-05 03:00:00+00:00,SOL,1.25e-05,218238.84,143.63,66104179.91819999,-0.00027684,144.49,144.46,144.445,144.44,144.45
2024-05-05 04:00:00+00:00,SOL,1.25e-05,222132.6,144.25,66565357.58399999,6.915e-05,144.62,144.64,144.635,144.63,144.64
2024-05-05 05:00:00+00:00,SOL,1.25e-05,235384.4,145.57,64007110.71439999,0.00034545,144.74,144.79,144.805,144.79,144.82
2024-05-05 06:00:00+00:00,SOL,1.25e-05,232536.4,145.21,64401669.0079,0.00041528,144.48,144.55,144.55,144.54,144.56
2024-05-05 07:00:00+00:00,SOL,1.25e-05,232560.98,144.06,61645688.5935,0.000415,144.58,144.65,144.645,144.64,144.6591
2024-05-05 08:00:00+00:00,SOL,2.333e-05,237148.74,143.95,61650994.78939999,0.00068662,145.64,145.73,145.745,145.74,145.7591
2024-05-05 09:00:00+00:00,SOL,1.25e-05,235760.18,144.94,61168868.753,0.00047965,145.94,146.02,146.015,146.01,146.0261
2024-05-05 10:00:00+00:00,SOL,1.25e-05,236373.62,144.95,61450579.4476,0.00041172,145.73,145.81,145.805,145.79,145.82
2024-05-05 11:00:00+00:00,SOL,3.627e-05,236194.2,148.73,58263872.50389998,0.00079019,146.04,146.13,146.165,146.1554,146.1816
2024-05-05 12:00:00+00:00,SOL,2.275e-05,236252.9,146.59,49708764.50640001,0.00068199,146.63,146.73,146.735,146.73,146.74
2024-05-05 13:00:00+00:00,SOL,1.526e-05,235314.42,148.08,49066953.01980001,0.00062205,145.97,146.09,146.08,146.0608,146.09
2024-05-05 14:00:00+00:00,SOL,1.25e-05,235279.26,146.92,47331100.19580002,6.806e-05,146.93,146.94,146.945,146.94,146.95
2024-05-05 15:00:00+00:00,SOL,1.25e-05,236376.24,146.71,48208505.22230002,0.00020292,147.84,147.86,147.875,147.87,147.88
2024-05-05 16:00:00+00:00,SOL,1.25e-05,236042.02,146.24,49115011.58500002,0.0002034,147.49,147.52,147.525,147.52,147.53
2024-05-05 17:00:00+00:00,SOL,1.25e-05,235621.28,146.81,49499103.13860001,6.798e-05,147.1,147.11,147.115,147.11,147.12
2024-05-05 18:00:00+00:00,SOL,1.25e-05,231126.26,146.3,48828943.28860002,6.813e-05,146.77,146.78,146.785,146.78,146.79
2024-05-05 19:00:00+00:00,SOL,1.25e-05,230102.46,146.79,49157261.77520002,0.0,146.19,146.18,146.185,146.18,146.19
2024-05-05 20:00:00+00:00,SOL,1.25e-05,229851.96,147.43,48823890.70590001,0.0,146.06,146.05,146.055,146.05,146.06
2024-05-05 21:00:00+00:00,SOL,1.25e-05,229532.6,147.09,47982456.67320001,0.0,145.42,145.42,145.425,145.42,145.43
